movie_id,genre,language,runtime_min,critic_score,audience_score,release_year,num_awards,recommend
1112,comedy,english,165,62.8,97.3,2022,3,1
1113,comedy,korean,153,24.5,54.3,2002,11,0
1114,animation,english,133,64.2,75.9,2022,2,0
1115,drama,english,135,30.9,73.1,2023,7,0
1116,action,english,154,75.9,56.1,2021,8,1
1117,comedy,korean,95,54.0,48.8,2021,2,0
1118,thriller,english,136,82.6,90.2,2010,6,1
1119,drama,spanish,167,85.5,97.5,2009,1,1
1120,action,hindi,98,79.8,26.9,2024,8,0
1121,comedy,hindi,123,95.1,44.0,2011,4,1
1122,drama,hindi,175,73.6,53.1,2022,9,0
1123,thriller,english,127,49.2,53.7,2013,3,0
1124,comedy,spanish,87,23.9,33.6,2021,1,0
1125,comedy,english,86,42.5,87.8,2007,2,0
1126,drama,korean,152,98.0,79.5,2003,2,1
1127,action,english,75,54.3,98.7,2004,6,1
1128,action,english,147,46.4,38.3,2012,5,0
1129,animation,english,135,22.6,24.6,2023,8,0
1130,thriller,korean,174,54.1,93.9,2006,1,1
1131,drama,english,125,52.5,98.1,1999,0,0
1132,comedy,hindi,116,88.7,32.1,1997,5,0
1133,comedy,korean,160,68.2,86.3,2009,2,0
1134,drama,korean,133,58.6,56.5,2004,1,1
1135,action,english,83,49.7,60.8,2003,2,0
1136,animation,korean,128,67.9,40.9,2016,0,0
1137,action,spanish,158,64.0,77.9,1996,10,1
1138,comedy,hindi,86,69.1,87.7,2024,4,1
1139,drama,english,135,80.3,70.6,2017,11,1
1140,comedy,english,171,25.6,24.9,2019,4,0
1141,thriller,korean,99,69.1,72.2,2009,7,1
1142,action,korean,118,54.6,76.4,1996,3,1
1143,thriller,hindi,157,88.3,96.6,2008,5,1
1144,comedy,hindi,152,96.5,22.1,1999,1,0
1145,thriller,english,150,47.2,37.4,1997,6,0
1146,thriller,korean,80,37.3,39.5,2016,8,0
1147,animation,spanish,79,98.5,70.9,2011,3,1
1148,animation,korean,172,73.1,66.6,2021,10,1
1149,comedy,english,179,70.0,69.4,2003,8,1
1150,action,english,157,49.8,72.3,2018,0,0
1151,drama,english,87,59.3,78.6,2007,8,1
1152,comedy,english,126,32.3,89.6,2016,5,0
1153,drama,hindi,150,75.4,38.4,2000,6,0
1154,action,hindi,158,62.1,87.7,2010,3,1
1155,action,korean,125,34.7,74.3,2023,5,0
1156,thriller,hindi,179,30.0,47.2,1997,4,0
1157,drama,english,146,43.3,37.3,2001,2,0
1158,drama,hindi,89,65.0,23.3,1998,11,1
1159,comedy,english,149,57.4,96.3,2014,6,1
1160,drama,english,162,64.1,98.7,2007,1,1
1161,drama,hindi,107,43.8,57.9,2004,1,0
1162,drama,korean,101,88.9,34.8,2005,0,1
1163,thriller,english,105,20.2,89.9,1997,11,1
1164,animation,spanish,160,67.5,32.4,2021,9,0
1165,comedy,english,163,82.2,90.2,1999,5,1
1166,thriller,hindi,144,86.1,92.1,2019,1,1
1167,drama,english,118,90.6,93.4,1995,0,1
1168,thriller,hindi,82,28.6,77.1,2007,3,0
1169,comedy,english,87,97.4,98.3,2015,5,1
1170,drama,hindi,127,55.1,76.7,1997,6,0
1171,comedy,english,122,93.2,44.9,2000,1,1
1172,action,english,136,27.5,62.3,2019,2,0
1173,comedy,english,153,53.3,21.7,2007,5,0
1174,comedy,korean,97,81.9,74.7,2014,4,1
1175,drama,hindi,126,39.6,93.5,2022,2,0
1176,drama,hindi,176,59.6,34.5,2005,1,0
1177,thriller,korean,163,68.7,47.8,2013,4,0
1178,action,korean,106,30.5,53.2,2014,7,0
1179,drama,hindi,130,35.7,21.2,2013,9,0
1180,comedy,english,116,94.1,93.4,2016,11,1
1181,comedy,english,92,79.2,23.4,2004,3,0
1182,action,korean,83,89.2,65.2,2019,4,1
1183,thriller,english,167,99.5,72.2,1999,4,1
1184,animation,english,105,97.9,45.4,2001,6,1
1185,comedy,hindi,146,91.3,32.2,2011,8,1
1186,thriller,english,172,32.8,31.7,2023,11,0
1187,drama,hindi,147,27.0,87.1,2023,11,1
1188,drama,spanish,122,61.9,91.9,2017,0,1
1189,drama,hindi,80,97.0,37.7,2004,7,1
1190,thriller,hindi,149,52.4,93.1,2020,6,1
1191,comedy,korean,145,97.9,52.1,2022,8,1
1192,action,hindi,114,85.4,61.2,2005,8,1
1193,thriller,english,107,72.3,37.4,2018,8,1
1194,animation,hindi,174,98.3,34.9,2020,9,1
1195,thriller,hindi,122,41.5,34.9,2019,0,0
1196,action,english,106,85.7,62.6,1997,9,1
1197,thriller,hindi,150,29.7,95.9,2009,4,0
1198,action,spanish,171,52.2,76.2,2002,1,0
1199,thriller,english,175,63.3,61.8,2015,2,0
1200,drama,spanish,121,37.0,44.7,1998,5,0
1201,drama,spanish,99,77.9,38.2,2014,1,0
1202,thriller,korean,108,57.9,79.7,2017,10,1
1203,thriller,english,164,44.7,50.9,1998,3,0
1204,animation,english,122,22.3,63.8,1999,5,0
1205,action,english,161,29.3,34.1,2024,8,0
1206,drama,korean,112,66.6,67.7,2001,0,1
1207,thriller,korean,82,89.1,57.5,1998,0,0
1208,drama,hindi,178,94.1,82.1,2013,3,1
1209,thriller,korean,106,59.6,82.0,2024,0,0
1210,action,korean,86,52.5,73.0,1998,8,1
1211,action,english,99,96.4,48.0,2012,4,1
1212,animation,english,143,95.9,58.1,1996,2,0
1213,thriller,english,119,81.0,93.0,2009,8,1
1214,action,korean,94,69.9,85.9,1997,4,1
1215,drama,spanish,76,26.7,43.1,2000,10,0
1216,drama,hindi,115,43.3,95.2,2005,2,0
1217,comedy,english,102,60.6,80.4,2013,11,1
1218,comedy,english,176,40.6,75.3,2014,7,0
1219,comedy,english,129,24.1,47.3,2000,8,0
1220,animation,korean,125,80.9,38.7,2005,7,1
1221,thriller,hindi,137,20.8,75.2,1997,3,0
1222,animation,hindi,146,93.5,89.9,1996,2,1
1223,animation,english,169,90.3,33.2,1999,1,1
1224,thriller,english,147,69.2,30.8,2006,1,0
1225,action,english,114,30.2,30.6,2006,2,0
1226,comedy,english,124,72.3,85.5,2014,4,1
1227,action,english,86,34.0,31.3,2005,9,0
1228,action,hindi,125,76.4,36.3,2016,10,1
1229,thriller,hindi,109,75.9,80.8,2001,7,1
1230,drama,english,167,22.2,30.6,2019,0,0
1231,action,spanish,156,87.8,65.0,2010,10,1
1232,action,korean,94,23.3,48.1,2006,7,0
1233,thriller,english,162,52.0,34.0,2014,0,0
1234,action,english,127,82.9,69.8,2015,1,0
1235,thriller,korean,133,45.9,31.2,2015,1,0
1236,thriller,english,132,86.1,48.6,2011,11,1
1237,drama,english,107,27.9,36.1,1997,7,0
1238,action,hindi,131,50.1,88.4,2016,3,0
1239,comedy,english,120,68.0,57.3,2002,1,0
1240,thriller,english,109,46.8,96.5,1996,7,1
1241,action,korean,91,28.1,36.9,2002,11,0
1242,thriller,english,173,97.9,58.2,2008,6,1
1243,comedy,hindi,160,34.7,96.4,2017,4,0
1244,action,english,115,65.5,33.8,2018,6,0
1245,drama,english,85,56.5,61.5,2018,10,1
1246,drama,english,136,70.3,55.2,2010,6,1
1247,action,english,102,21.4,63.5,1998,2,0
1248,thriller,english,170,67.5,84.6,2006,5,0
1249,drama,spanish,117,24.1,56.8,2021,3,0
1250,drama,english,122,65.8,45.2,2008,8,1
1251,drama,hindi,154,69.0,97.2,2015,6,1
1252,thriller,hindi,114,87.5,75.6,2010,1,1
1253,drama,hindi,131,87.4,35.0,1996,1,0
1254,drama,korean,172,73.5,88.4,2023,6,1
1255,drama,spanish,160,47.8,84.8,2022,0,0
1256,drama,hindi,167,90.5,34.1,2013,11,1
1257,thriller,hindi,127,76.4,99.9,2020,8,1
1258,drama,english,128,67.6,36.1,2021,2,0
1259,drama,spanish,140,62.4,58.2,2011,2,0
1260,thriller,korean,103,39.8,62.0,2007,4,0
1261,comedy,spanish,118,67.4,60.6,2010,6,1
1262,drama,english,127,43.2,34.1,2001,5,0
1263,action,hindi,99,57.7,59.8,2016,7,0
1264,action,korean,167,73.9,92.4,2017,7,1
1265,action,english,168,57.6,81.5,1998,3,1
1266,drama,english,170,62.1,97.6,1997,11,1
1267,drama,english,162,40.4,99.2,2005,8,1
1268,thriller,hindi,82,67.3,21.2,2022,3,0
1269,drama,english,107,82.8,60.1,2011,10,1
1270,thriller,english,160,76.7,89.2,1995,10,1
1271,drama,english,135,72.3,44.9,1996,7,1
1272,action,english,134,82.7,75.3,2006,1,1
1273,comedy,english,112,59.9,55.3,2000,3,0
1274,animation,spanish,140,99.5,26.1,2014,7,1
1275,drama,hindi,134,37.6,77.9,2014,8,0
1276,action,english,131,85.9,82.5,2022,6,1
1277,drama,english,166,51.0,33.7,2022,8,0
1278,action,hindi,174,49.7,62.3,2010,7,1
1279,drama,english,78,66.2,75.9,2004,7,1
1280,thriller,hindi,121,92.7,47.4,2014,4,1
1281,action,hindi,82,34.3,25.3,2007,6,0
1282,thriller,english,78,71.9,62.2,2014,4,1
1283,comedy,korean,129,59.8,57.9,2022,10,1
1284,drama,spanish,121,47.0,28.0,2014,9,0
1285,comedy,korean,161,22.5,20.9,2005,7,0
1286,drama,spanish,136,70.9,33.8,1996,10,1
1287,drama,english,125,84.1,61.1,1997,1,1
1288,drama,korean,146,39.4,82.7,2020,0,0
1289,comedy,hindi,177,91.9,40.6,1999,5,0
1290,comedy,english,156,67.7,98.9,2008,3,1
1291,drama,english,147,99.5,25.0,2017,1,1
1292,action,hindi,176,35.6,60.9,2018,4,0
1293,comedy,hindi,157,57.4,36.2,1996,4,0
1294,animation,english,176,98.3,20.2,1995,7,1
1295,comedy,english,102,44.5,46.6,2002,4,0
1296,action,hindi,151,84.1,60.2,1996,6,0
1297,thriller,english,132,78.2,28.1,2020,9,0
1298,action,hindi,164,40.9,66.9,2006,1,0
1299,comedy,english,92,50.4,59.8,1997,8,0
1300,drama,hindi,177,60.1,88.7,2023,8,1
1301,action,korean,163,85.5,73.0,2003,11,1
1302,thriller,korean,75,60.6,34.4,2000,8,1
1303,drama,english,80,87.8,91.8,2011,3,1
1304,action,english,176,37.1,32.6,2004,4,0
1305,thriller,english,149,59.3,22.7,1999,6,0
1306,thriller,korean,120,50.9,33.9,2015,6,1
1307,action,english,177,49.2,79.8,2001,11,0
1308,thriller,english,124,78.7,61.4,2023,10,1
1309,drama,english,156,79.2,68.3,2008,6,1
1310,animation,english,148,42.6,41.3,2001,10,0
1311,thriller,korean,160,66.0,51.8,2022,1,0
1312,drama,english,137,27.7,82.1,2019,11,0
1313,drama,english,163,63.8,76.6,2021,5,1
1314,thriller,spanish,139,54.6,69.2,2006,3,0
1315,drama,english,87,25.6,32.5,2005,1,0
1316,thriller,english,172,80.0,65.5,2013,3,0
1317,action,korean,129,81.0,92.4,1996,7,1
1318,action,english,76,51.3,72.0,2019,0,1
1319,drama,korean,136,71.1,40.5,2002,11,1
1320,drama,hindi,176,49.5,43.6,2003,0,0
1321,drama,korean,145,47.4,68.9,2012,3,1
1322,thriller,english,167,31.2,63.3,2016,6,0
1323,action,english,166,94.7,37.3,2007,4,1
1324,comedy,english,97,86.9,66.0,2007,10,1
1325,drama,korean,148,74.4,53.3,2013,1,0
1326,drama,korean,170,96.1,60.7,2004,2,1
1327,animation,english,113,82.0,34.2,2021,2,1
1328,thriller,english,92,66.3,86.7,2010,8,1
1329,comedy,spanish,99,27.7,44.7,2012,7,0
1330,thriller,korean,89,75.2,76.3,2000,0,0
1331,drama,korean,122,40.7,71.8,2020,5,1
1332,action,hindi,152,39.9,64.3,2012,10,0
1333,thriller,hindi,83,76.8,74.7,2008,3,1
1334,action,english,77,67.5,66.4,1998,3,0
1335,comedy,english,125,30.3,50.0,1995,6,0
1336,comedy,korean,147,69.5,80.1,2005,8,1
1337,drama,english,160,48.7,73.2,2019,2,1
1338,comedy,english,104,47.5,29.7,2021,5,0
1339,action,english,117,48.4,72.6,2010,7,0
1340,drama,english,172,99.0,57.2,2000,6,1
1341,thriller,english,115,48.1,89.5,2014,9,1
1342,drama,english,80,24.1,44.6,2009,3,0
1343,comedy,english,169,31.2,56.2,2012,3,0
1344,animation,spanish,175,85.5,21.9,2013,11,1
1345,action,english,145,82.1,89.5,2007,11,1
1346,thriller,english,124,45.4,88.5,2008,9,1
1347,comedy,english,75,24.5,68.3,2022,9,0
1348,comedy,english,80,68.4,77.2,1997,5,0
1349,action,korean,108,89.0,87.3,1998,8,1
1350,drama,english,107,92.3,87.5,2016,11,1
1351,drama,english,104,98.3,31.8,2011,2,1
1352,animation,english,148,33.9,89.3,2009,0,0
1353,action,english,117,30.5,24.4,2016,8,0
1354,drama,hindi,130,63.5,46.2,2021,9,1
1355,comedy,english,160,29.9,58.6,1996,4,0
1356,action,english,173,51.3,74.2,2000,8,1
1357,thriller,hindi,102,25.3,55.6,2009,11,1
1358,drama,korean,122,43.7,57.4,2001,11,0
1359,action,english,159,90.6,72.0,1998,5,0
1360,action,hindi,89,31.1,99.5,2000,6,1
1361,thriller,korean,174,98.2,62.4,2021,1,1
1362,animation,hindi,110,55.9,24.3,2016,1,0
1363,comedy,hindi,167,25.3,88.6,2024,0,0
1364,drama,english,135,91.6,88.2,1997,11,1
1365,comedy,english,161,30.6,23.3,2013,6,0
1366,thriller,hindi,121,63.6,76.1,2007,4,1
1367,action,english,80,75.9,78.5,2020,9,1
1368,drama,spanish,168,59.2,88.2,2012,2,1
1369,thriller,english,91,82.7,82.2,2015,3,0
1370,animation,english,78,83.6,71.2,2000,7,1
1371,action,english,94,45.9,98.4,1999,10,1
1372,action,korean,130,35.5,52.3,2006,4,0
1373,comedy,english,122,50.4,43.7,2001,3,0
1374,action,hindi,169,53.1,79.8,2011,0,0
1375,comedy,english,132,97.6,39.7,2001,2,0
1376,drama,hindi,87,84.9,66.8,2000,10,1
1377,thriller,spanish,173,73.9,60.1,1998,11,1
1378,action,english,109,68.7,52.4,2013,2,0
1379,comedy,hindi,123,46.3,73.8,2011,5,0
1380,thriller,spanish,121,86.9,71.0,2016,1,1
1381,thriller,english,128,80.0,37.8,2011,6,0
1382,comedy,english,117,85.1,31.4,2013,9,1
1383,thriller,english,144,90.2,57.2,2002,5,1
1384,drama,english,116,24.8,55.4,2013,8,0
1385,drama,korean,177,39.6,31.0,2017,8,0
1386,animation,hindi,81,85.1,39.4,2013,8,1
1387,drama,hindi,92,43.6,47.9,1996,3,0
1388,comedy,hindi,112,48.8,85.0,2019,3,0
1389,action,english,115,62.7,47.4,2007,2,0
1390,thriller,spanish,141,92.7,35.4,2012,5,1
1391,thriller,english,154,42.9,98.8,1999,9,1
1392,drama,korean,167,57.7,84.8,2024,2,1
1393,drama,english,111,83.1,88.2,2004,8,1
1394,comedy,english,161,83.5,26.5,2001,0,0
1395,drama,english,136,49.9,24.5,1999,10,1
1396,animation,english,176,80.9,48.6,2011,10,1
1397,action,english,126,57.5,63.8,2022,5,0
1398,comedy,english,158,31.1,73.2,2009,10,0
1399,animation,hindi,128,89.8,69.1,2005,9,1
1400,thriller,english,97,29.7,97.9,2003,5,1
1401,thriller,english,79,47.7,81.9,2018,4,0
1402,action,english,174,90.8,89.2,2024,2,1
1403,action,hindi,148,26.0,38.7,2008,5,0
1404,comedy,english,101,61.8,78.1,2001,3,1
1405,action,spanish,84,53.2,82.2,1996,6,0
1406,action,spanish,105,81.2,59.3,2002,4,0
1407,action,korean,88,56.9,67.2,2013,2,1
1408,thriller,spanish,87,90.6,95.6,2013,0,1
1409,comedy,korean,91,96.2,47.7,2007,10,1
1410,action,hindi,98,59.0,83.7,2019,10,1
1411,drama,korean,173,96.5,44.9,2015,5,0
1412,comedy,hindi,89,44.4,28.8,2008,9,0
1413,comedy,korean,128,71.0,24.2,2010,8,0
1414,drama,english,173,82.3,54.2,2015,4,1
1415,drama,english,163,51.8,57.8,2006,3,0
1416,thriller,spanish,151,87.1,74.4,2023,3,0
1417,action,english,75,81.7,54.6,2018,11,1
1418,animation,hindi,113,22.1,71.1,2004,9,1
1419,action,korean,136,96.8,23.3,2001,6,1
1420,drama,spanish,154,92.7,99.5,2019,11,1
1421,drama,spanish,115,57.3,81.6,2020,8,1
1422,drama,english,155,86.8,30.6,2010,9,1
1423,thriller,english,130,46.0,45.7,2014,0,0
1424,drama,spanish,100,65.8,25.8,2022,7,0
1425,comedy,korean,151,25.9,96.0,1998,3,0
1426,drama,english,157,86.0,98.5,2001,9,1
1427,drama,spanish,118,30.1,92.1,2003,3,0
1428,animation,english,169,26.1,22.4,2014,4,0
1429,drama,hindi,111,60.6,63.7,1999,11,1
1430,action,korean,171,73.7,43.2,2017,1,0
1431,action,english,124,66.8,53.6,2024,2,0
1432,action,spanish,129,55.1,65.9,1996,2,1
1433,drama,english,166,49.2,89.9,2011,11,1
1434,animation,korean,154,36.5,28.0,2022,11,0
1435,action,spanish,128,64.1,85.1,2011,10,1
1436,drama,hindi,129,47.6,25.2,2012,6,0
1437,thriller,hindi,150,49.6,43.7,2013,2,0
1438,thriller,korean,154,56.2,80.0,2009,6,1
1439,comedy,english,84,30.3,35.6,2013,7,0
1440,animation,korean,124,89.8,74.4,2011,3,1
1441,animation,hindi,95,48.1,63.6,2008,3,0
1442,comedy,english,143,74.2,63.5,2007,10,1
1443,comedy,korean,95,74.5,52.6,1995,3,0
1444,drama,korean,84,67.0,95.0,2013,1,1
1445,comedy,korean,162,44.4,26.9,1996,4,0
1446,animation,english,91,53.0,47.1,2019,4,0
1447,action,hindi,141,94.8,49.6,1998,2,0
1448,thriller,hindi,94,67.4,95.7,1995,1,1
1449,action,english,128,92.5,45.7,2024,5,1
1450,comedy,korean,128,65.6,67.5,2018,10,1
1451,action,hindi,145,50.9,23.2,1999,10,0
1452,drama,english,133,26.4,52.2,2016,0,0
1453,action,hindi,149,40.7,84.1,2010,11,1
1454,comedy,spanish,80,83.1,80.4,2016,9,1
1455,action,english,156,40.5,84.7,2003,5,1
1456,thriller,english,107,20.2,47.2,2002,3,0
1457,drama,korean,75,23.9,89.9,2018,11,1
1458,comedy,english,136,20.9,68.0,2006,6,0
1459,thriller,korean,139,99.7,70.1,2016,1,1
1460,action,english,126,32.0,85.3,2022,8,0
1461,thriller,english,158,53.8,85.1,2024,10,0
1462,drama,korean,124,31.1,31.9,2013,0,0
1463,animation,hindi,167,31.4,46.3,2005,9,0
1464,action,english,102,62.9,32.5,2003,0,0
1465,action,english,161,88.1,94.0,2001,8,1
1466,comedy,english,176,99.4,93.3,2009,11,1
1467,comedy,english,155,62.9,84.6,2012,8,1
1468,action,english,153,22.5,40.6,2020,10,0
1469,action,spanish,149,92.2,38.5,1999,6,1
1470,action,english,136,50.2,94.3,2004,11,1
1471,action,korean,126,90.1,55.7,2018,6,1
1472,comedy,english,119,32.9,91.4,2008,10,1
1473,drama,korean,172,98.8,77.2,2013,1,1
1474,action,korean,117,45.7,85.7,1996,2,0
1475,animation,english,90,34.8,27.0,2019,4,0
1476,drama,korean,161,40.2,41.7,2015,11,0
1477,thriller,korean,175,61.2,67.0,2017,8,1
1478,drama,spanish,89,76.0,91.4,2007,1,1
1479,thriller,korean,137,94.2,32.4,2011,11,0
1480,drama,korean,145,33.9,33.4,1995,9,1
1481,comedy,hindi,97,46.9,43.8,2013,3,0
1482,comedy,english,165,62.4,91.6,2023,3,1
1483,action,english,92,77.5,57.3,1998,9,1
1484,action,english,93,40.7,59.2,2002,3,0
1485,drama,english,158,58.7,87.6,2021,0,1
1486,action,hindi,106,74.7,91.3,2024,1,1
1487,thriller,english,156,35.4,65.0,2003,2,0
1488,action,english,89,57.7,94.6,1998,5,1
1489,comedy,hindi,104,39.0,76.7,2000,9,0
1490,action,korean,156,65.4,84.3,2005,9,1
1491,action,korean,87,66.8,61.5,2000,9,1
1492,comedy,spanish,131,90.8,60.7,2012,7,1
1493,animation,english,108,85.6,52.8,2008,5,1
1494,drama,korean,85,26.6,42.8,2021,3,0
1495,animation,english,81,44.7,54.0,2006,7,1
1496,action,hindi,85,50.5,59.8,2023,8,0
1497,comedy,english,79,68.8,75.0,2004,8,1
1498,comedy,hindi,106,43.9,89.5,2005,3,1
1499,thriller,hindi,96,44.2,90.1,2006,9,1
1500,drama,english,135,58.7,50.5,2000,1,0
1501,action,hindi,134,93.7,80.0,2009,3,1
1502,drama,english,159,89.0,42.7,1995,10,1
1503,drama,korean,166,60.5,99.4,2015,0,1
1504,animation,english,121,33.2,31.8,2022,4,0
1505,action,spanish,179,38.1,58.4,2003,2,0
1506,action,hindi,88,85.3,99.7,2016,3,1
1507,animation,english,94,35.1,86.4,2011,5,0
1508,drama,korean,86,44.7,87.8,1997,7,1
1509,drama,korean,164,49.2,41.9,2016,8,0
1510,thriller,english,169,74.9,41.5,2013,3,1
1511,drama,english,136,34.4,22.9,2008,0,0
1512,thriller,spanish,103,32.7,73.6,2020,3,0
1513,comedy,hindi,167,66.3,29.2,2020,1,0
1514,comedy,english,165,88.2,74.6,2016,1,1
1515,drama,english,116,59.0,52.9,2012,7,1
1516,comedy,hindi,176,80.8,28.5,2023,6,1
1517,drama,spanish,142,95.0,28.0,2005,0,0
1518,comedy,korean,116,67.1,22.1,2023,11,1
1519,animation,hindi,179,75.2,85.8,2004,10,1
1520,thriller,english,164,62.2,71.5,2005,8,1
1521,thriller,english,117,58.3,39.6,2000,2,0
1522,drama,english,176,98.2,71.3,1996,2,1
1523,drama,korean,163,81.9,48.6,2009,11,1
1524,thriller,english,147,21.3,98.7,1996,0,0
1525,action,korean,146,80.0,63.5,2022,3,1
1526,drama,hindi,163,61.5,48.7,2001,1,0
1527,drama,hindi,95,53.0,39.9,1998,3,0
1528,thriller,english,96,24.0,58.4,1999,6,0
1529,comedy,english,81,36.8,77.5,1995,2,0
1530,thriller,english,103,45.8,98.1,2000,4,1
1531,drama,english,138,33.2,34.7,2008,6,0
1532,thriller,english,140,82.7,39.5,2008,10,1
1533,thriller,hindi,148,73.1,34.7,1997,9,0
1534,animation,english,91,96.1,68.3,2003,6,1
1535,comedy,spanish,83,89.5,20.0,1996,0,0
1536,action,english,76,74.2,78.7,2016,4,0
1537,comedy,spanish,101,84.1,22.4,2005,5,0
1538,drama,korean,149,90.7,21.1,2017,1,1
1539,action,hindi,115,45.2,40.5,2007,11,0
1540,comedy,english,156,39.5,27.2,2007,10,0
1541,drama,english,113,36.0,51.7,2016,6,0
1542,comedy,korean,141,67.5,66.6,2008,10,1
1543,comedy,english,141,25.4,69.6,2023,2,0
1544,comedy,english,109,46.3,23.4,1999,2,0
1545,thriller,english,125,48.6,59.4,2021,8,0
1546,comedy,english,87,92.3,79.3,2004,10,1
1547,comedy,english,131,88.5,25.6,2003,9,0
1548,comedy,english,172,56.4,45.5,2013,4,0
1549,animation,english,111,26.1,25.3,2009,0,0
1550,thriller,hindi,157,37.2,24.9,1999,10,0
1551,action,english,75,65.9,92.0,2007,11,1
1552,comedy,english,137,29.1,47.7,2018,1,0
1553,comedy,korean,175,78.6,30.0,2001,8,1
1554,drama,hindi,171,82.3,90.6,2021,8,1
1555,action,spanish,170,62.8,93.4,2010,4,1
1556,drama,korean,161,61.8,37.7,2010,5,1
1557,comedy,english,88,43.6,91.5,2011,7,1
1558,animation,english,78,95.6,77.7,2009,10,1
1559,action,korean,82,23.5,28.9,2015,5,0
1560,drama,hindi,131,77.3,93.2,2023,1,1
1561,thriller,english,116,97.2,27.1,2022,8,0
1562,thriller,hindi,121,46.0,22.3,2010,8,0
1563,comedy,hindi,101,92.3,94.9,2012,8,1
1564,action,hindi,155,74.2,57.6,2017,10,1
1565,action,english,88,26.0,25.4,2021,8,0
1566,drama,english,124,89.8,82.4,2006,0,1
1567,drama,hindi,125,91.8,43.1,2023,6,1
1568,comedy,english,179,95.2,24.2,1996,1,0
1569,thriller,korean,132,58.3,30.9,2003,4,0
1570,action,hindi,97,60.1,44.3,2002,7,1
1571,comedy,korean,139,22.6,24.6,2023,11,0
1572,thriller,korean,138,73.0,49.3,2024,10,1
1573,comedy,english,150,82.1,48.6,2014,6,0
1574,thriller,hindi,124,45.0,90.8,1995,11,1
1575,comedy,english,85,39.7,77.7,2023,4,0
1576,action,hindi,82,93.0,57.9,2008,8,1
1577,animation,korean,115,43.3,97.3,2006,2,1
1578,thriller,korean,136,80.9,72.4,2008,4,1
1579,action,english,101,42.8,43.7,2023,5,0
1580,comedy,english,152,54.9,67.6,2017,3,1
1581,drama,spanish,110,59.9,72.3,1995,7,1
1582,drama,english,132,29.4,48.3,2020,1,0
1583,drama,english,100,49.5,90.7,2014,3,1
1584,drama,english,86,27.9,28.4,2003,1,0
1585,animation,hindi,175,80.4,35.8,2001,5,1
1586,comedy,hindi,135,34.9,85.6,2001,9,0
1587,thriller,spanish,138,47.2,35.0,2010,11,0
1588,thriller,korean,90,80.2,93.0,2003,2,1
1589,action,hindi,178,88.7,37.9,2024,1,0
1590,drama,hindi,81,72.4,41.9,1999,8,0
1591,thriller,english,165,81.4,40.6,1996,0,0
1592,action,english,113,75.0,59.9,2005,5,1
1593,drama,hindi,109,70.6,37.2,2003,8,1
1594,thriller,english,155,35.0,20.9,2002,6,0
1595,thriller,english,77,88.2,58.7,1995,7,1
1596,action,korean,148,69.6,66.1,2012,8,1
1597,drama,english,108,35.2,37.9,2012,7,0
1598,action,korean,160,63.1,66.0,2004,8,0
1599,action,korean,125,74.2,63.5,1999,4,1
1600,thriller,hindi,153,81.3,53.8,2023,2,0
1601,action,hindi,79,51.4,21.5,2021,1,0
1602,animation,english,95,31.2,64.4,2017,7,0
1603,comedy,hindi,176,45.1,90.6,2006,8,0
1604,thriller,hindi,155,27.2,59.1,2001,9,0
1605,drama,english,162,64.4,56.2,2020,3,1
1606,thriller,english,176,28.2,29.9,2024,1,0
1607,animation,english,88,30.6,86.3,2018,0,0
1608,drama,english,84,97.4,69.9,2013,4,1
1609,action,hindi,170,97.6,83.1,2007,9,1
1610,comedy,hindi,81,24.9,73.0,2020,8,0
1611,action,english,129,48.5,78.3,2021,7,1
1612,thriller,hindi,127,63.5,50.6,1999,7,0
1613,thriller,english,154,90.3,36.3,2003,4,1
1614,action,hindi,109,43.7,30.0,1999,7,0
1615,action,hindi,89,26.0,38.1,2003,9,0
1616,thriller,english,152,74.1,95.9,2000,6,1
1617,action,korean,96,27.2,69.6,1996,2,0
1618,animation,english,114,89.9,88.8,2014,3,1
1619,comedy,hindi,145,53.2,25.9,2006,2,0
1620,comedy,korean,130,99.8,29.5,2006,4,1
1621,comedy,english,147,37.3,98.6,2009,11,1
1622,drama,english,86,54.2,81.3,1996,6,1
1623,comedy,english,168,42.4,67.0,2017,10,0
1624,thriller,english,156,29.5,37.5,1999,8,0
1625,animation,english,119,80.4,60.2,2007,9,1
1626,action,spanish,154,63.2,23.8,2016,8,0
1627,thriller,korean,99,86.9,61.7,2002,9,1
1628,animation,korean,160,24.8,45.4,1996,1,0
1629,thriller,english,91,51.0,93.4,2012,9,1
1630,action,hindi,119,57.0,94.3,1998,0,0
1631,drama,korean,123,65.3,52.5,2007,11,1
1632,action,korean,83,88.6,90.1,2005,10,1
1633,comedy,hindi,79,53.5,45.7,2023,4,0
1634,comedy,spanish,137,57.3,48.4,2019,2,0
1635,drama,korean,166,42.7,42.8,2023,8,1
1636,drama,korean,145,39.2,87.6,2008,5,1
1637,drama,english,128,97.5,23.4,2001,6,1
1638,action,english,176,51.0,58.2,2012,2,0
1639,drama,hindi,97,80.2,91.3,2008,10,1
1640,action,korean,84,33.2,28.9,2009,10,0
1641,action,english,127,75.4,21.9,2024,4,0
1642,comedy,hindi,89,40.9,90.3,1999,6,1
1643,comedy,korean,140,97.0,26.4,2021,2,0
1644,comedy,hindi,133,94.8,76.1,2015,11,1
1645,animation,english,132,79.1,59.9,2019,11,1
1646,comedy,english,168,24.7,36.5,1998,0,0
1647,drama,english,125,93.1,74.2,2000,9,1
